,store,store_type,assortment,date,dataset,sales,predictions,error,error_rate
38489,1076,a,extended,2015-08-04,forecast,,4821.352,,
38490,1077,a,basic,2015-08-04,forecast,,5714.2495,,
38491,1078,d,extended,2015-08-04,forecast,,8802.106,,
38492,1079,a,basic,2015-08-04,forecast,,11179.027,,
38493,1080,a,basic,2015-08-04,forecast,,10728.479,,
38494,1083,d,extended,2015-08-04,forecast,,6110.2227,,
38495,1084,a,basic,2015-08-04,forecast,,7464.9785,,
38496,1086,a,basic,2015-08-04,forecast,,8649.954,,
38497,1087,d,extended,2015-08-04,forecast,,7156.9673,,
38498,1088,a,basic,2015-08-04,forecast,,6436.77,,
38499,1089,d,basic,2015-08-04,forecast,,12297.206,,
38500,1091,a,extended,2015-08-04,forecast,,9287.69,,
38501,1092,a,basic,2015-08-04,forecast,,13207.275,,
38502,1094,d,basic,2015-08-04,forecast,,5285.468,,
38503,1096,a,extended,2015-08-04,forecast,,7032.699,,
38504,1097,b,extra,2015-08-04,forecast,,11558.487,,
38505,1099,a,extended,2015-08-04,forecast,,9503.232,,
38506,1100,a,basic,2015-08-04,forecast,,6949.521,,
38507,1101,d,extended,2015-08-04,forecast,,11546.158,,
38508,1102,a,basic,2015-08-04,forecast,,8276.999,,
38509,1103,d,extended,2015-08-04,forecast,,6258.8525,,
38510,1104,d,basic,2015-08-04,forecast,,6397.8896,,
38511,1105,c,extended,2015-08-04,forecast,,6352.0,,
38512,1106,a,extended,2015-08-04,forecast,,6016.1084,,
38513,1107,a,basic,2015-08-04,forecast,,8052.6006,,
38514,1109,c,basic,2015-08-04,forecast,,6377.1445,,
38515,1111,a,basic,2015-08-04,forecast,,6529.961,,
38516,1112,c,extended,2015-08-04,forecast,,11557.143,,
38517,1113,a,extended,2015-08-04,forecast,,7193.6025,,
38518,1114,a,extended,2015-08-04,forecast,,21851.346,,
38519,1115,d,extended,2015-08-04,forecast,,7320.1265,,
38520,1,c,basic,2015-08-03,forecast,,5952.8564,,
38521,3,a,basic,2015-08-03,forecast,,11119.404,,
38522,7,a,extended,2015-08-03,forecast,,11986.226,,
38523,8,a,basic,2015-08-03,forecast,,9286.893,,
38524,9,a,extended,2015-08-03,forecast,,11045.899,,
38525,10,a,basic,2015-08-03,forecast,,7691.9976,,
38526,11,a,extended,2015-08-03,forecast,,10247.71,,
38527,12,a,extended,2015-08-03,forecast,,11387.559,,
38528,13,d,basic,2015-08-03,forecast,,7270.417,,
38529,14,a,basic,2015-08-03,forecast,,8220.307,,
38530,15,d,extended,2015-08-03,forecast,,9684.366,,
38531,16,a,extended,2015-08-03,forecast,,10584.511,,
38532,19,a,extended,2015-08-03,forecast,,9753.751,,
38533,20,d,basic,2015-08-03,forecast,,10987.154,,
38534,21,c,extended,2015-08-03,forecast,,8132.193,,
38535,22,a,basic,2015-08-03,forecast,,6411.378,,
38536,23,d,basic,2015-08-03,forecast,,8198.21,,
38537,24,a,extended,2015-08-03,forecast,,14004.908,,
38538,25,c,basic,2015-08-03,forecast,,15178.828,,
38539,27,a,basic,2015-08-03,forecast,,15657.656,,
38540,29,d,extended,2015-08-03,forecast,,10253.264,,
38541,30,a,basic,2015-08-03,forecast,,6460.149,,
38542,31,d,extended,2015-08-03,forecast,,7522.129,,
38543,32,a,basic,2015-08-03,forecast,,6025.044,,
38544,33,a,extended,2015-08-03,forecast,,10947.552,,
38545,35,d,extended,2015-08-03,forecast,,18134.453,,
38546,36,a,extended,2015-08-03,forecast,,11933.617,,
38547,38,d,basic,2015-08-03,forecast,,9290.073,,
38548,39,a,basic,2015-08-03,forecast,,8974.32,,
38549,40,a,basic,2015-08-03,forecast,,5133.121,,
38550,41,d,extended,2015-08-03,forecast,,7798.1875,,
38551,42,a,extended,2015-08-03,forecast,,14599.763,,
38552,43,d,basic,2015-08-03,forecast,,9477.381,,
38553,45,d,basic,2015-08-03,forecast,,7194.261,,
38554,46,c,basic,2015-08-03,forecast,,8350.697,,
38555,47,a,extended,2015-08-03,forecast,,10552.84,,
38556,48,a,basic,2015-08-03,forecast,,5419.2104,,
38557,49,d,extended,2015-08-03,forecast,,9845.28,,
38558,50,d,basic,2015-08-03,forecast,,6270.971,,
38559,51,a,extended,2015-08-03,forecast,,9157.428,,
38560,52,d,extended,2015-08-03,forecast,,8628.012,,
38561,53,a,extended,2015-08-03,forecast,,9191.327,,
38562,56,d,extended,2015-08-03,forecast,,9964.157,,
38563,58,a,extended,2015-08-03,forecast,,9993.576,,
38564,61,a,extended,2015-08-03,forecast,,6421.997,,
38565,62,a,basic,2015-08-03,forecast,,9051.316,,
38566,63,c,extended,2015-08-03,forecast,,10133.498,,
38567,64,d,extended,2015-08-03,forecast,,15716.858,,
38568,66,d,basic,2015-08-03,forecast,,7813.271,,
38569,67,a,extended,2015-08-03,forecast,,12155.006,,
38570,68,a,extended,2015-08-03,forecast,,9384.338,,
38571,69,c,extended,2015-08-03,forecast,,12598.326,,
38572,70,c,extended,2015-08-03,forecast,,8990.341,,
38573,71,a,basic,2015-08-03,forecast,,13044.122,,
38574,72,a,basic,2015-08-03,forecast,,8138.99,,
38575,73,a,extended,2015-08-03,forecast,,6492.8457,,
38576,74,a,basic,2015-08-03,forecast,,8939.252,,
38577,75,d,extended,2015-08-03,forecast,,7996.27,,
38578,76,d,extended,2015-08-03,forecast,,12926.777,,
38579,77,d,extended,2015-08-03,forecast,,11238.166,,
38580,79,a,basic,2015-08-03,forecast,,7724.582,,
38581,80,d,basic,2015-08-03,forecast,,9797.806,,
38582,81,a,basic,2015-08-03,forecast,,9086.954,,
38583,82,a,basic,2015-08-03,forecast,,14057.071,,
38584,83,a,basic,2015-08-03,forecast,,5236.1104,,
38585,84,a,extended,2015-08-03,forecast,,18651.055,,
38586,86,a,basic,2015-08-03,forecast,,7080.7905,,
38587,89,a,basic,2015-08-03,forecast,,8168.4414,,
38588,90,a,basic,2015-08-03,forecast,,11545.729,,
38589,91,c,basic,2015-08-03,forecast,,7028.716,,
38590,92,c,basic,2015-08-03,forecast,,9865.565,,
38591,93,a,basic,2015-08-03,forecast,,8785.341,,
38592,94,d,extended,2015-08-03,forecast,,10354.564,,
38593,98,d,extended,2015-08-03,forecast,,7409.7964,,
38594,99,c,extended,2015-08-03,forecast,,7430.4194,,
38595,100,d,basic,2015-08-03,forecast,,10306.562,,
38596,101,d,extended,2015-08-03,forecast,,10129.043,,
38597,102,a,basic,2015-08-03,forecast,,11247.612,,
38598,105,a,extended,2015-08-03,forecast,,7147.2666,,
38599,107,a,basic,2015-08-03,forecast,,9815.942,,
38600,108,d,extended,2015-08-03,forecast,,16139.53,,
38601,109,a,extended,2015-08-03,forecast,,8650.944,,
38602,110,a,extended,2015-08-03,forecast,,5704.9966,,
38603,111,d,extended,2015-08-03,forecast,,9403.225,,
38604,112,a,basic,2015-08-03,forecast,,7996.6895,,
38605,113,d,extended,2015-08-03,forecast,,7157.8687,,
38606,115,d,extended,2015-08-03,forecast,,9763.1045,,
38607,117,a,basic,2015-08-03,forecast,,5430.8584,,
38608,118,d,extended,2015-08-03,forecast,,10966.529,,
38609,119,a,extended,2015-08-03,forecast,,8640.859,,
38610,120,d,basic,2015-08-03,forecast,,10496.797,,
38611,122,a,extended,2015-08-03,forecast,,8634.886,,
38612,124,a,basic,2015-08-03,forecast,,5688.5537,,
38613,126,d,basic,2015-08-03,forecast,,8050.174,,
38614,127,d,basic,2015-08-03,forecast,,8221.027,,
38615,128,d,extended,2015-08-03,forecast,,11569.098,,
38616,129,a,basic,2015-08-03,forecast,,12317.889,,
38617,130,c,basic,2015-08-03,forecast,,7353.696,,
38618,131,c,basic,2015-08-03,forecast,,7045.1465,,
38619,132,d,extended,2015-08-03,forecast,,9420.119,,
38620,135,d,basic,2015-08-03,forecast,,7917.4565,,
38621,136,a,extended,2015-08-03,forecast,,7768.826,,
38622,137,a,basic,2015-08-03,forecast,,10751.608,,
38623,139,a,basic,2015-08-03,forecast,,9564.164,,
38624,140,a,extended,2015-08-03,forecast,,11108.211,,
38625,141,c,extended,2015-08-03,forecast,,7930.5547,,
38626,142,a,basic,2015-08-03,forecast,,6315.7334,,
38627,143,d,basic,2015-08-03,forecast,,9668.806,,
38628,144,a,extended,2015-08-03,forecast,,10341.833,,
38629,145,a,basic,2015-08-03,forecast,,10521.424,,
38630,146,d,extended,2015-08-03,forecast,,11252.3125,,
38631,147,d,extended,2015-08-03,forecast,,11812.17,,
38632,149,d,basic,2015-08-03,forecast,,8142.7173,,
38633,150,c,extended,2015-08-03,forecast,,12108.388,,
38634,152,a,basic,2015-08-03,forecast,,8194.755,,
38635,153,a,basic,2015-08-03,forecast,,12806.712,,
38636,154,d,extended,2015-08-03,forecast,,12466.061,,
38637,155,d,basic,2015-08-03,forecast,,9292.466,,
38638,157,a,extended,2015-08-03,forecast,,13725.21,,
38639,158,d,extended,2015-08-03,forecast,,9552.969,,
38640,159,d,basic,2015-08-03,forecast,,11650.05,,
38641,160,d,extended,2015-08-03,forecast,,8026.009,,
38642,161,a,extended,2015-08-03,forecast,,10195.99,,
38643,162,d,extended,2015-08-03,forecast,,11890.1045,,
38644,164,a,basic,2015-08-03,forecast,,10605.257,,
38645,165,a,basic,2015-08-03,forecast,,5282.8413,,
38646,166,a,extended,2015-08-03,forecast,,8247.912,,
38647,168,a,basic,2015-08-03,forecast,,10961.771,,
38648,169,d,basic,2015-08-03,forecast,,9148.0,,
38649,170,a,basic,2015-08-03,forecast,,6586.748,,
38650,171,a,basic,2015-08-03,forecast,,12342.526,,
38651,172,a,basic,2015-08-03,forecast,,9684.422,,
38652,174,a,basic,2015-08-03,forecast,,7943.318,,
38653,175,c,basic,2015-08-03,forecast,,7543.309,,
38654,176,a,basic,2015-08-03,forecast,,8080.1284,,
38655,179,a,extended,2015-08-03,forecast,,10153.554,,
38656,180,d,basic,2015-08-03,forecast,,9850.465,,
38657,181,a,basic,2015-08-03,forecast,,10439.727,,
38658,182,d,extended,2015-08-03,forecast,,7414.7944,,
38659,183,a,basic,2015-08-03,forecast,,7188.307,,
38660,184,d,extended,2015-08-03,forecast,,9113.044,,
38661,186,a,basic,2015-08-03,forecast,,5947.1865,,
38662,187,a,extended,2015-08-03,forecast,,8859.904,,
38663,188,d,basic,2015-08-03,forecast,,7516.0903,,
38664,189,d,basic,2015-08-03,forecast,,11592.58,,
38665,190,a,basic,2015-08-03,forecast,,10352.126,,
38666,191,a,basic,2015-08-03,forecast,,9156.468,,
38667,192,d,extended,2015-08-03,forecast,,15249.028,,
38668,193,a,basic,2015-08-03,forecast,,8290.392,,
38669,194,d,extended,2015-08-03,forecast,,6692.4365,,
38670,195,a,extended,2015-08-03,forecast,,14133.496,,
38671,197,c,basic,2015-08-03,forecast,,9285.768,,
38672,199,d,extended,2015-08-03,forecast,,11874.691,,
38673,200,a,basic,2015-08-03,forecast,,9937.905,,
38674,201,d,basic,2015-08-03,forecast,,6974.1567,,
38675,202,d,extended,2015-08-03,forecast,,8502.661,,
38676,204,a,basic,2015-08-03,forecast,,7612.508,,
38677,206,a,extended,2015-08-03,forecast,,11110.064,,
38678,207,a,basic,2015-08-03,forecast,,16955.996,,
38679,209,a,extended,2015-08-03,forecast,,7652.905,,
38680,210,d,basic,2015-08-03,forecast,,4819.421,,
38681,212,a,extended,2015-08-03,forecast,,6054.026,,
38682,213,d,extended,2015-08-03,forecast,,11745.406,,
38683,214,d,basic,2015-08-03,forecast,,12119.884,,
38684,215,d,basic,2015-08-03,forecast,,9200.615,,
38685,216,c,basic,2015-08-03,forecast,,10080.922,,
38686,217,c,basic,2015-08-03,forecast,,6024.7046,,
38687,218,a,extended,2015-08-03,forecast,,7247.673,,
38688,219,a,basic,2015-08-03,forecast,,4164.255,,
38689,220,a,basic,2015-08-03,forecast,,7301.5015,,
38690,221,d,extended,2015-08-03,forecast,,8029.0024,,
38691,224,d,extended,2015-08-03,forecast,,9706.152,,
38692,226,a,basic,2015-08-03,forecast,,10032.101,,
38693,227,a,basic,2015-08-03,forecast,,8252.279,,
38694,228,d,extended,2015-08-03,forecast,,10488.471,,
38695,229,d,extended,2015-08-03,forecast,,12743.318,,
38696,230,d,extended,2015-08-03,forecast,,9950.32,,
38697,231,d,extended,2015-08-03,forecast,,6541.4814,,
38698,233,a,basic,2015-08-03,forecast,,12296.162,,
38699,234,d,basic,2015-08-03,forecast,,16508.133,,
38700,235,a,basic,2015-08-03,forecast,,8643.34,,
38701,238,a,basic,2015-08-03,forecast,,10774.891,,
38702,239,d,extended,2015-08-03,forecast,,6817.8687,,
38703,241,d,extended,2015-08-03,forecast,,8660.149,,
38704,242,d,basic,2015-08-03,forecast,,7105.7285,,
38705,243,a,basic,2015-08-03,forecast,,10428.133,,
38706,244,d,basic,2015-08-03,forecast,,8522.667,,
38707,245,a,extended,2015-08-03,forecast,,11739.381,,
38708,246,c,basic,2015-08-03,forecast,,9841.243,,
38709,247,d,extended,2015-08-03,forecast,,12968.243,,
38710,248,a,extended,2015-08-03,forecast,,10510.771,,
38711,249,d,extended,2015-08-03,forecast,,7431.0786,,
38712,250,d,basic,2015-08-03,forecast,,12756.135,,
38713,251,a,extended,2015-08-03,forecast,,23057.564,,
38714,252,d,extended,2015-08-03,forecast,,16277.591,,
38715,253,a,extended,2015-08-03,forecast,,9337.964,,
38716,254,d,basic,2015-08-03,forecast,,4306.757,,
38717,255,c,extended,2015-08-03,forecast,,9081.625,,
38718,256,a,extended,2015-08-03,forecast,,12568.838,,
38719,258,a,basic,2015-08-03,forecast,,7584.4966,,
38720,259,b,extra,2015-08-03,forecast,,12072.537,,
38721,262,b,basic,2015-08-03,forecast,,21648.373,,
38722,263,a,extended,2015-08-03,forecast,,5269.359,,
38723,265,a,basic,2015-08-03,forecast,,7313.0923,,
38724,267,c,basic,2015-08-03,forecast,,9911.335,,
38725,268,a,basic,2015-08-03,forecast,,6990.26,,
38726,269,a,extended,2015-08-03,forecast,,11837.185,,
38727,272,a,basic,2015-08-03,forecast,,10788.805,,
38728,273,a,extended,2015-08-03,forecast,,10698.377,,
38729,274,b,extra,2015-08-03,forecast,,4147.8223,,
38730,275,d,basic,2015-08-03,forecast,,9125.596,,
38731,277,d,extended,2015-08-03,forecast,,8785.383,,
38732,278,a,extended,2015-08-03,forecast,,10129.275,,
38733,279,d,extended,2015-08-03,forecast,,14443.083,,
38734,280,d,extended,2015-08-03,forecast,,8146.8657,,
38735,281,d,extended,2015-08-03,forecast,,7540.3237,,
38736,283,a,basic,2015-08-03,forecast,,9891.768,,
38737,284,d,basic,2015-08-03,forecast,,7391.2886,,
38738,285,a,basic,2015-08-03,forecast,,6317.5527,,
38739,287,c,basic,2015-08-03,forecast,,11266.81,,
38740,288,d,basic,2015-08-03,forecast,,8275.729,,
38741,289,d,basic,2015-08-03,forecast,,9142.505,,
38742,290,a,basic,2015-08-03,forecast,,11575.013,,
38743,294,a,basic,2015-08-03,forecast,,8422.713,,
38744,295,a,basic,2015-08-03,forecast,,7874.867,,
38745,296,a,basic,2015-08-03,forecast,,10285.331,,
38746,297,a,basic,2015-08-03,forecast,,10172.504,,
38747,298,d,basic,2015-08-03,forecast,,11254.491,,
38748,299,d,extended,2015-08-03,forecast,,8165.427,,
38749,300,a,extended,2015-08-03,forecast,,9396.205,,
38750,301,a,extended,2015-08-03,forecast,,7480.8877,,
38751,302,d,extended,2015-08-03,forecast,,4950.167,,
38752,303,a,basic,2015-08-03,forecast,,11055.785,,
38753,304,a,basic,2015-08-03,forecast,,9391.0,,
38754,305,c,extended,2015-08-03,forecast,,8870.617,,
38755,306,a,basic,2015-08-03,forecast,,6766.114,,
38756,308,a,basic,2015-08-03,forecast,,12845.208,,
38757,309,d,basic,2015-08-03,forecast,,10616.5,,
38758,310,a,extended,2015-08-03,forecast,,12840.688,,
38759,311,a,extended,2015-08-03,forecast,,9819.613,,
38760,312,d,basic,2015-08-03,forecast,,7834.853,,
38761,314,a,basic,2015-08-03,forecast,,8107.364,,
38762,315,a,extended,2015-08-03,forecast,,5794.245,,
38763,316,d,basic,2015-08-03,forecast,,14983.903,,
38764,317,d,basic,2015-08-03,forecast,,7614.817,,
38765,319,a,extended,2015-08-03,forecast,,9857.514,,
38766,320,a,extended,2015-08-03,forecast,,19154.348,,
38767,323,d,extended,2015-08-03,forecast,,9830.239,,
38768,325,a,extended,2015-08-03,forecast,,8772.329,,
38769,326,d,basic,2015-08-03,forecast,,6985.3545,,
38770,328,a,basic,2015-08-03,forecast,,6366.9883,,
38771,329,a,basic,2015-08-03,forecast,,10754.777,,
38772,330,a,extended,2015-08-03,forecast,,5331.937,,
38773,331,a,extended,2015-08-03,forecast,,7548.0015,,
38774,333,a,extended,2015-08-03,forecast,,13061.401,,
38775,334,d,extended,2015-08-03,forecast,,7414.243,,
38776,335,b,basic,2015-08-03,forecast,,22431.086,,
38777,336,a,basic,2015-08-03,forecast,,19241.135,,
38778,337,d,extended,2015-08-03,forecast,,6657.642,,
38779,338,a,extended,2015-08-03,forecast,,9665.229,,
38780,339,a,extended,2015-08-03,forecast,,7053.847,,
38781,340,a,extended,2015-08-03,forecast,,8927.349,,
38782,341,a,basic,2015-08-03,forecast,,7292.0713,,
38783,342,d,extended,2015-08-03,forecast,,15828.462,,
38784,343,d,basic,2015-08-03,forecast,,10861.064,,
38785,344,a,extended,2015-08-03,forecast,,12827.652,,
38786,345,a,basic,2015-08-03,forecast,,6433.1123,,
38787,346,a,extended,2015-08-03,forecast,,9065.892,,
38788,347,d,extended,2015-08-03,forecast,,6168.8413,,
38789,348,a,basic,2015-08-03,forecast,,12445.4375,,
38790,350,d,basic,2015-08-03,forecast,,10167.179,,
38791,351,a,basic,2015-08-03,forecast,,8584.81,,
38792,352,d,extended,2015-08-03,forecast,,9281.571,,
38793,353,b,extra,2015-08-03,forecast,,7636.259,,
38794,354,d,extended,2015-08-03,forecast,,12053.61,,
38795,355,a,extended,2015-08-03,forecast,,12435.743,,
38796,356,d,extended,2015-08-03,forecast,,7740.8447,,
38797,358,a,basic,2015-08-03,forecast,,15934.275,,
38798,359,d,extended,2015-08-03,forecast,,8605.8955,,
38799,362,c,extended,2015-08-03,forecast,,12977.969,,
38800,364,a,extended,2015-08-03,forecast,,7061.2183,,
38801,365,c,basic,2015-08-03,forecast,,7492.3843,,
38802,367,d,extended,2015-08-03,forecast,,7847.574,,
38803,368,d,extended,2015-08-03,forecast,,17859.54,,
38804,369,d,extended,2015-08-03,forecast,,8364.647,,
38805,370,d,basic,2015-08-03,forecast,,10618.85,,
38806,371,d,extended,2015-08-03,forecast,,10166.325,,
38807,372,d,extended,2015-08-03,forecast,,12900.617,,
38808,373,d,extended,2015-08-03,forecast,,5635.885,,
38809,377,a,extended,2015-08-03,forecast,,11066.789,,
38810,378,a,extended,2015-08-03,forecast,,8617.649,,
38811,379,d,basic,2015-08-03,forecast,,5658.0117,,
38812,380,a,basic,2015-08-03,forecast,,19371.535,,
38813,383,a,extended,2015-08-03,forecast,,20709.605,,
38814,385,d,basic,2015-08-03,forecast,,10557.632,,
38815,386,d,extended,2015-08-03,forecast,,10704.153,,
38816,387,c,basic,2015-08-03,forecast,,13111.113,,
38817,388,a,basic,2015-08-03,forecast,,14129.25,,
38818,389,a,extended,2015-08-03,forecast,,14803.986,,
38819,391,a,basic,2015-08-03,forecast,,9033.532,,
38820,392,a,basic,2015-08-03,forecast,,10376.166,,
38821,393,d,extended,2015-08-03,forecast,,7976.442,,
38822,394,d,basic,2015-08-03,forecast,,10759.795,,
38823,395,a,basic,2015-08-03,forecast,,5418.8486,,
38824,397,a,extended,2015-08-03,forecast,,8448.226,,
38825,398,c,extended,2015-08-03,forecast,,7534.5225,,
38826,399,a,basic,2015-08-03,forecast,,7877.985,,
38827,403,a,basic,2015-08-03,forecast,,10351.385,,
38828,404,a,extended,2015-08-03,forecast,,6398.4087,,
38829,405,a,basic,2015-08-03,forecast,,7610.9834,,
38830,406,d,extended,2015-08-03,forecast,,8676.958,,
38831,407,a,basic,2015-08-03,forecast,,5810.8267,,
38832,408,c,basic,2015-08-03,forecast,,6261.05,,
38833,409,d,extended,2015-08-03,forecast,,8465.333,,
38834,410,c,basic,2015-08-03,forecast,,9958.477,,
38835,411,d,extended,2015-08-03,forecast,,12842.085,,
38836,412,d,extended,2015-08-03,forecast,,11203.587,,
38837,413,a,extended,2015-08-03,forecast,,9888.834,,
38838,414,d,extended,2015-08-03,forecast,,8686.571,,
38839,415,d,extended,2015-08-03,forecast,,8476.75,,
38840,416,a,extended,2015-08-03,forecast,,15395.32,,
38841,417,a,extended,2015-08-03,forecast,,10709.045,,
38842,418,a,basic,2015-08-03,forecast,,9196.693,,
38843,420,d,extended,2015-08-03,forecast,,6215.6846,,
38844,421,c,extended,2015-08-03,forecast,,11843.294,,
38845,422,a,extended,2015-08-03,forecast,,5819.169,,
38846,424,d,extended,2015-08-03,forecast,,10003.895,,
38847,425,d,extended,2015-08-03,forecast,,4379.1245,,
38848,426,a,basic,2015-08-03,forecast,,7289.908,,
38849,427,a,extended,2015-08-03,forecast,,12529.342,,
38850,428,d,basic,2015-08-03,forecast,,8255.522,,
38851,429,d,extended,2015-08-03,forecast,,7748.409,,
38852,430,d,extended,2015-08-03,forecast,,10496.696,,
38853,431,d,extended,2015-08-03,forecast,,12106.171,,
38854,432,a,basic,2015-08-03,forecast,,14050.315,,
38855,433,a,extended,2015-08-03,forecast,,7437.9854,,
38856,434,a,basic,2015-08-03,forecast,,13161.83,,
38857,435,a,basic,2015-08-03,forecast,,4544.886,,
38858,440,d,basic,2015-08-03,forecast,,7430.427,,
38859,441,d,basic,2015-08-03,forecast,,7971.1562,,
38860,442,c,basic,2015-08-03,forecast,,6071.3223,,
38861,445,a,basic,2015-08-03,forecast,,10303.288,,
38862,446,a,basic,2015-08-03,forecast,,8184.8813,,
38863,447,a,extended,2015-08-03,forecast,,7341.796,,
38864,448,a,extended,2015-08-03,forecast,,12404.447,,
38865,449,a,extended,2015-08-03,forecast,,15570.688,,
38866,450,c,basic,2015-08-03,forecast,,11162.726,,
38867,451,a,basic,2015-08-03,forecast,,8198.742,,
38868,452,a,extended,2015-08-03,forecast,,7151.6177,,
38869,453,a,extended,2015-08-03,forecast,,15179.726,,
38870,455,d,extended,2015-08-03,forecast,,9255.616,,
38871,456,a,extended,2015-08-03,forecast,,8884.368,,
38872,457,d,extended,2015-08-03,forecast,,6973.997,,
38873,458,c,basic,2015-08-03,forecast,,9472.465,,
38874,459,a,basic,2015-08-03,forecast,,13650.837,,
38875,461,d,extended,2015-08-03,forecast,,6468.7134,,
38876,463,a,basic,2015-08-03,forecast,,8808.246,,
38877,465,d,extended,2015-08-03,forecast,,11524.605,,
38878,466,a,extended,2015-08-03,forecast,,11585.782,,
38879,467,a,extended,2015-08-03,forecast,,16973.389,,
38880,468,c,extended,2015-08-03,forecast,,7064.7617,,
38881,470,a,extended,2015-08-03,forecast,,17580.271,,
